,cam_ung,height_mm,url_path,material,storage_max_support,storage_gb,display_width,bluetooth_version,width_mm,manufacturer,cpu_max_speed,root_price,cpu_threads,cpu_cores,ram_speed,product_weight,discounted_price,ram_type,refresh_rate,cpu_speed,name,ram_storage,is_installment,ram_slots,os_version,battery_capacity,laptop_color,cpu_model,nhu_cau_su_dung,vga_type,depth_mm,image,vga_brand,product_id,cpu_series,display_height,vga_vram,laptop_camera,display_size,cpu_brand
657,0,259.0,https://cellphones.com.vn/laptop-msi-katana-15-b13udxk-2270vn-16gb.html?product_id=101110,vỏ nhựa,1024.0,512.0,1920.0,5.3,359.0,msi,4.7,23990000.0,16.0,12.0,5200.0,2.25,20090000.0,ddr5,144.0,2.6,Laptop MSI Katana 15 B13UDXK-2270VN V2-Đen,16.0,0,2.0,windows 11,54.0,đen,13500h,"đồ họa - kỹ thuật, gaming",card rời,24.9,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_10__4_135_1_2_1.png,nvidia,101110.0,core i5,1080.0,6.0,hd,15.6,intel
658,0,235.4,https://cellphones.com.vn/laptop-lenovo-yoga-slim-7-15ill9-83hm000gvn.html?product_id=95046,vỏ kim loại,1024.0,1024.0,2880.0,5.4,343.8,lenovo,4.8,42990000.0,8.0,8.0,8533.0,1.53,41590000.0,lpddr5x,120.0,2.2653491497039795,Laptop Lenovo Yoga Slim 7 15ILL9 83HM000GVN -Xám,32.0,0,0.0,windows 11,70.0,xám,258v,"học tập - văn phòng, đồ họa - kỹ thuật, cao cấp - sang trọng, laptop sáng tạo nội dung",card tích hợp,13.9,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_17__8_32.png,intel,95046.0,core ultra 7,1800.0,0.0,full hd,15.3,intel
659,0,260.5,https://cellphones.com.vn/laptop-lenovo-legion-slim-5-16ahp9-83dh003avn.html?product_id=84462,vỏ nhựa - nắp lưng kim loại,1024.0,512.0,2560.0,5.3,359.7,lenovo,5.1,41990000.0,16.0,8.0,5600.0,2.3,36490000.0,ddr5,165.0,3.8,Laptop Lenovo Legion Slim 5 16AHP9 83DH003AVN-Xám,16.0,0,2.0,windows 11,80.0,xám,8845hs,"đồ họa - kỹ thuật, gaming",card rời,19.9,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_12__5_41.png,nvidia,84462.0,ryzen 7,1600.0,8.0,full hd,16.0,amd
660,0,221.2,https://cellphones.com.vn/apple-macbook-pro-14-m4-10-cpu-10-gpu-16gb-512gb-2024-nano.html?product_id=98613,vỏ kim loại,512.0,512.0,3024.0,5.3,312.6,apple,4.2,43790000.0,12.0,10.0,7500.0,1.55,41490000.0,lpddr5,120.0,4.2,MacBook Pro 14 M4 10CPU 10GPU 16GB 512GB Nano Sạc 70W | Chính hãng Apple Việt Nam-Bạc,16.0,0,0.0,macos,72.4,bạc,m4 pro,"học tập - văn phòng, đồ họa - kỹ thuật, cao cấp - sang trọng, mỏng nhẹ, laptop sáng tạo nội dung",card tích hợp,15.5,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_8__4_172_8.png,apple,98613.0,m4,1964.0,0.0,full hd,14.2,apple
661,0,221.2,https://cellphones.com.vn/apple-macbook-pro-14-m4-10-cpu-10-gpu-16gb-512gb-2024-nano.html?product_id=98614,vỏ kim loại,512.0,512.0,3024.0,5.3,312.6,apple,4.2,43790000.0,12.0,10.0,7500.0,1.55,41490000.0,lpddr5,120.0,4.2,MacBook Pro 14 M4 10CPU 10GPU 16GB 512GB Nano Sạc 70W | Chính hãng Apple Việt Nam-Đen,16.0,0,0.0,macos,72.4,đen,m4 pro,"học tập - văn phòng, đồ họa - kỹ thuật, cao cấp - sang trọng, mỏng nhẹ, laptop sáng tạo nội dung",card tích hợp,15.5,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_9__4_183_9.png,apple,98614.0,m4,1964.0,0.0,full hd,14.2,apple
662,0,232.5,https://cellphones.com.vn/laptop-asus-vivobook-15x-oled-m3504ya-l1332w.html?product_id=77017,vỏ nhựa,512.0,512.0,1920.0,5.3,359.7,asus,4.5,18490000.0,16.0,8.0,3200.0,1.6,15090000.0,ddr4,60.0,2.0,Laptop Asus Vivobook 15X OLED M3504YA-L1332W-Đen,16.0,0,2.0,windows 11,50.0,đen,7730u,học tập - văn phòng,card rời,17.9,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_7_23.png,amd,77017.0,ryzen 7,1080.0,1.0,hd,15.6,amd
663,0,264.0,https://cellphones.com.vn/laptop-asus-rog-strix-g16-g614ju-n3135w.html?product_id=60600,vỏ nhựa,2048.0,512.0,1920.0,5.2,354.0,asus,4.6,33990000.0,16.0,10.0,4800.0,2.5,29990000.0,ddr5,165.0,2.4,Laptop Asus ROG Strix G16 G614JU-N3135W-Xám,16.0,0,2.0,windows 11,90.0,xám,13450hx,gaming,card rời,22.6,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_1__1_101.png,nvidia,60600.0,core i5,1200.0,6.0,hd,16.0,intel
664,0,251.0,https://cellphones.com.vn/laptop-asus-tuf-gaming-f15-fx507vi-lp077w.html?product_id=96721,vỏ nhựa,2048.0,1024.0,1920.0,5.2,354.0,asus,4.9,41990000.0,15.0,10.0,4800.0,2.2,34590000.0,ddr5,144.0,2.4,Laptop ASUS TUF Gaming F15 FX507VI-LP077W-Xám,32.0,0,2.0,windows 11,90.0,xám,13620h,"đồ họa - kỹ thuật, gaming",card rời,22.4,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_18__6_32.png,nvidia,96721.0,core i7,1080.0,8.0,hd,15.6,intel
665,0,254.0,https://cellphones.com.vn/laptop-msi-gaming-thin-15-b12ucx-1419vn.html?product_id=88249,vỏ nhựa,512.0,512.0,1920.0,5.3,359.0,msi,4.406057357788086,17990000.0,12.0,9.0,3200.0,1.86,14590000.0,ddr4,144.0,2.231707572937012,Laptop MSI Gaming Thin 15 B12UCX-1419VN-Xám,8.0,0,2.0,windows 11,52.4,xám,12450h,"đồ họa - kỹ thuật, gaming",card rời,21.7,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_31__3_19.png,nvidia,88249.0,core i5,1080.0,4.0,hd,15.6,intel
666,0,220.1,https://cellphones.com.vn/laptop-asus-zenbook-14-ux3405ca-pz204ws.html?product_id=100874,vỏ kim loại,1024.0,1024.0,2880.0,5.4,312.4,asus,5.4,38990000.0,16.0,16.0,7500.0,1.28,34490000.0,lpddr5x,120.0,2.9,Laptop ASUS Zenbook 14 UX3405CA-PZ204WS-Xanh,32.0,0,0.0,windows 11,75.0,xanh dương,285h,"học tập - văn phòng, cao cấp - sang trọng, mỏng nhẹ, laptop sáng tạo nội dung",card tích hợp,14.9,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_29__9_25.png,intel,100874.0,core ultra 9,1800.0,0.0,full hd,14.0,intel
667,0,222.1,https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-14irh10-83k0000avn.html?product_id=100679,vỏ nhựa - nắp lưng kim loại,1024.0,512.0,1920.0,5.2,314.4,lenovo,4.6,17490000.0,12.0,8.0,4800.0,1.43,15890000.0,ddr5,60.0,2.1,Laptop Lenovo IdeaPad Slim 3 14IRH10 83K0000AVN-Xám,24.0,0,2.0,windows 11,60.0,xám,13420h,"học tập - văn phòng, mỏng nhẹ",card tích hợp,16.9,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_5__8_56.png,intel,100679.0,core i5,1200.0,0.0,hd,14.0,intel
668,0,214.3,https://cellphones.com.vn/laptop-lg-gram-2024-14z90s-g-ah55a5.html?product_id=88403,vỏ nhựa,512.0,512.0,1920.0,5.3,312.0,lg,4.498096942901611,36290000.0,18.0,14.0,6400.0,1.12,23590000.0,lpddr5x,60.0,1.368289828300476,Laptop LG Gram 2024 14Z90S-G.AH55A5-Đen,16.0,0,0.0,windows 11,72.0,đen,125h,"học tập - văn phòng, cao cấp - sang trọng, mỏng nhẹ",card tích hợp,15.7,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_23__2_35.png,intel,88403.0,core ultra 5,1200.0,0.0,full hd,14.0,intel
669,0,221.9,https://cellphones.com.vn/laptop-asus-vivobook-s-14-oled-m5406wa-pp071ws.html?product_id=88295,vỏ kim loại,1024.0,1024.0,2880.0,5.3,310.5,asus,5.1,33990000.0,24.0,12.0,7500.0,1.3,30590000.0,lpddr5x,120.0,2.0,Laptop Asus Vivobook S 14 OLED M5406WA-PP071WS-Bạc,32.0,0,0.0,windows 11,75.0,bạc,hx 370,"học tập - văn phòng, cao cấp - sang trọng, mỏng nhẹ, laptop sáng tạo nội dung",card rời,13.9,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_38__2_15.png,amd,88295.0,ryzen ai 9,1800.0,1.0,full hd,14.0,amd
670,0,225.9,https://cellphones.com.vn/laptop-hp-240-g9-9e5w3pt.html?product_id=86029,vỏ kim loại,512.0,512.0,1920.0,0.0,324.0,hp,4.4,16990000.0,12.0,10.0,3200.0,1.47,13590000.0,ddr4,60.0,1.380828022956848,Laptop HP 240 G9 9E5W3PT-Bạc,16.0,0,2.0,windows 11,41.0,bạc,1235u,học tập - văn phòng,card tích hợp,19.9,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_9_65.png,intel,86029.0,core i5,1080.0,0.0,hd,14.0,intel
671,0,251.0,https://cellphones.com.vn/laptop-asus-tuf-gaming-f15-fx507vu-lp315w.html?product_id=86136,vỏ nhựa,2048.0,512.0,1920.0,5.2,354.0,asus,4.9,29990000.0,15.0,10.0,4800.0,2.2,26490000.0,ddr5,144.0,2.4,Laptop Asus TUF Gaming F15 FX507VU-LP315W-Xám,16.0,0,2.0,windows 11,90.0,xám,13620h,"đồ họa - kỹ thuật, gaming",card rời,22.4,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_30__4_14.png,nvidia,86136.0,core i7,1080.0,6.0,hd,15.6,intel
672,0,236.0,https://cellphones.com.vn/laptop-hp-15-fd0305tu-a2nl6pa.html?product_id=101118,vỏ nhựa,256.0,256.0,1920.0,0.0,359.8,hp,4.5,12490000.0,8.0,6.0,3200.0,1.59,10272000.0,ddr4,60.0,1.227333664894104,Laptop HP 15-FD0305TU A2NL6PA-Vàng,16.0,0,2.0,windows 11,41.0,vàng,1315u,học tập - văn phòng,card tích hợp,18.6,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_1__9_5.png,intel,101118.0,core i3,1080.0,0.0,hd,15.6,intel
673,0,218.9,https://cellphones.com.vn/laptop-hp-envy-x360-2in1-14-fc0086tu-a19bwpa.html?product_id=97551,vỏ kim loại,512.0,512.0,2880.0,5.3,313.4,hp,4.8,35290000.0,14.0,12.0,6400.0,1.384,31590000.0,lpddr5,120.0,1.934647798538208,Laptop HP Envy X360 2IN1 14-FC0086TU A19BWPA-Bạc,32.0,0,0.0,windows 11,59.16,bạc,155u,"học tập - văn phòng, mỏng nhẹ",card tích hợp,16.9,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_16__6_87.png,intel,97551.0,core ultra 7,1800.0,0.0,full hd,14.0,intel
674,0,251.0,https://cellphones.com.vn/laptop-asus-tuf-gaming-a15-fa507nv-lp061w.html?product_id=75939,vỏ nhựa,1024.0,1024.0,1920.0,5.3,354.0,asus,4.7,31990000.0,16.0,8.0,4800.0,2.2,27590000.0,ddr5,144.0,3.1735315322875977,Laptop Asus TUF Gaming A15 FA507NV-LP061W-Xám,16.0,0,2.0,windows 11,90.0,xám,7735hs,gaming,card rời,22.4,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/l/a/laptop-asus-tuf-gaming-a15-fa507nv-lp061w-1_1.jpg,nvidia,75939.0,ryzen 7,1080.0,4.0,hd,15.6,amd
675,0,264.0,https://cellphones.com.vn/laptop-asus-rog-strix-g16-g614ju-n3480w.html?product_id=100324,vỏ nhựa,2048.0,512.0,1920.0,5.3,354.0,asus,4.6,37990000.0,16.0,10.0,4800.0,2.5,30890000.0,ddr5,165.0,2.4,Laptop ASUS ROG Strix G16 G614JU-N3480W-Xám,32.0,0,2.0,windows 11,90.0,xám,13450hx,"đồ họa - kỹ thuật, gaming",card rời,22.6,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_47__3_34.png,nvidia,100324.0,core i5,1200.0,6.0,hd,16.0,intel
676,0,259.0,https://cellphones.com.vn/laptop-msi-katana-15-b13vek-2256vn-32gb.html?product_id=102615,vỏ nhựa,512.0,512.0,1920.0,5.3,359.0,msi,4.893956184387207,29990000.0,15.0,10.0,5200.0,2.25,25590000.0,ddr5,144.0,2.521667003631592,Laptop MSI Katana 15 B13VEK-2256VN V2-Đen,32.0,0,2.0,windows 11,53.5,đen,13620h,"đồ họa - kỹ thuật, gaming",card rời,24.9,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_1__7_11_3.png,nvidia,102615.0,core i7,1080.0,6.0,hd,15.6,intel
677,0,221.0,https://cellphones.com.vn/laptop-lenovo-ideapad-slim-5-14imh9-83da001nvn.html?product_id=79548,vỏ kim loại,512.0,512.0,1920.0,5.2,312.0,lenovo,4.5,21990000.0,18.0,14.0,7467.0,1.46,21090000.0,lpddr5x,60.0,1.368289828300476,Laptop Lenovo Ideapad Slim 5 14IMH9 83DA001NVN-Xám,16.0,0,0.0,windows 11,57.0,xám,125h,học tập - văn phòng,card tích hợp,16.9,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_14__5_23.png,intel,79548.0,core ultra 5,1200.0,0.0,full hd,14.0,intel
678,0,223.4,https://cellphones.com.vn/laptop-asus-vivobook-14-a1407ca-ly008ws.html?product_id=100859,vỏ nhựa,512.0,512.0,1920.0,5.2,315.2,asus,4.9,22490000.0,16.0,14.0,4800.0,1.46,20490000.0,ddr5,60.0,1.7,Laptop ASUS Vivobook 14 A1407CA-LY008WS-Bạc,16.0,0,2.0,windows 11,42.0,bạc,225h,học tập - văn phòng,card tích hợp,17.9,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_6__2_240.png,intel,100859.0,core ultra 5,1200.0,0.0,full hd,14.0,intel
679,0,221.2,https://cellphones.com.vn/macbook-pro-14-inch-m4-pro-24gb-1tb.html?product_id=94107,vỏ kim loại,1024.0,1024.0,3024.0,5.3,312.6,apple,4.2,59990000.0,19.0,14.0,8533.0,1.6,59490000.0,lpddr5x,120.0,4.2,MacBook Pro 14 M4 Pro 14CPU 20GPU 24GB 1TB | Chính hãng Apple Việt Nam-Đen,24.0,0,0.0,macos,72.4,đen,m4 pro,"học tập - văn phòng, đồ họa - kỹ thuật, cao cấp - sang trọng, mỏng nhẹ, laptop sáng tạo nội dung",card tích hợp,15.5,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook-pro-14-inch-m4-_en_3.png,apple,94107.0,m4 pro,1964.0,0.0,full hd,14.2,apple
680,0,221.2,https://cellphones.com.vn/macbook-pro-14-inch-m4-pro-24gb-1tb.html?product_id=94106,vỏ kim loại,1024.0,1024.0,3024.0,5.3,312.6,apple,4.2,59990000.0,19.0,14.0,8533.0,1.6,59490000.0,lpddr5x,120.0,4.2,MacBook Pro 14 M4 Pro 14CPU 20GPU 24GB 1TB | Chính hãng Apple Việt Nam-Bạc,24.0,0,0.0,macos,72.4,bạc,m4 pro,"học tập - văn phòng, đồ họa - kỹ thuật, cao cấp - sang trọng, mỏng nhẹ, laptop sáng tạo nội dung",card tích hợp,15.5,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook-pro-14-inch-m4_3.png,apple,94106.0,m4 pro,1964.0,0.0,full hd,14.2,apple
681,0,235.6,https://cellphones.com.vn/laptop-dell-inspiron-15-3530-n5i7240w1.html?product_id=94384,vỏ nhựa,2048.0,512.0,1920.0,5.3,358.5,dell,5.0,21990000.0,12.0,10.0,2666.0,1.66,20590000.0,ddr4,120.0,1.2,Laptop Dell Inspiron 15 3530 N5I7240W1-Đen,16.0,0,2.0,windows 11,54.0,đen,1355u,học tập - văn phòng,card tích hợp,19.0,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_8__4_156.png,intel,94384.0,core i7,1080.0,0.0,hd,15.6,intel
682,0,221.2,https://cellphones.com.vn/macbook-pro-14-inch-m4-16gb-1tb.html?product_id=94101,vỏ kim loại,1024.0,1024.0,3024.0,5.3,312.6,apple,4.2,44990000.0,12.0,10.0,7500.0,1.55,44490000.0,lpddr5,120.0,4.2,MacBook Pro 14 M4 10CPU 10GPU 16GB 1TB | Chính hãng Apple Việt Nam-Đen,16.0,0,0.0,macos,72.4,đen,m4 pro,"học tập - văn phòng, đồ họa - kỹ thuật, cao cấp - sang trọng, mỏng nhẹ, laptop sáng tạo nội dung",card tích hợp,15.5,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook-pro-14-inch-m4-_en.png,apple,94101.0,m4,1964.0,0.0,full hd,14.2,apple
683,0,221.2,https://cellphones.com.vn/macbook-pro-14-inch-m4-16gb-1tb.html?product_id=94100,vỏ kim loại,1024.0,1024.0,3024.0,5.3,312.6,apple,4.2,44990000.0,12.0,10.0,7500.0,1.55,44490000.0,lpddr5,120.0,4.2,MacBook Pro 14 M4 10CPU 10GPU 16GB 1TB | Chính hãng Apple Việt Nam-Bạc,16.0,0,0.0,macos,72.4,bạc,m4 pro,"học tập - văn phòng, đồ họa - kỹ thuật, cao cấp - sang trọng, mỏng nhẹ, laptop sáng tạo nội dung",card tích hợp,15.5,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook-pro-14-inch-m4.png,apple,94100.0,m4,1964.0,0.0,full hd,14.2,apple
684,0,235.0,https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-15-abr8-82xm00ejvn.html?product_id=85862,vỏ nhựa,1024.0,512.0,1920.0,5.2,359.3,lenovo,4.3,14390000.0,12.0,6.0,3200.0,1.62,12600000.0,ddr4,60.0,2.3,Laptop Lenovo IdeaPad Slim 3 15 ABR8 82XM00EJVN-Xám,16.0,0,2.0,windows 11,47.0,xám,7430u,học tập - văn phòng,card tích hợp,17.9,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/l/a/laptop_msi_3.png,amd,85862.0,ryzen 5,1080.0,0.0,hd,15.6,amd
685,0,221.9,https://cellphones.com.vn/laptop-asus-vivobook-s-14-oled-s5406ma-pp136w.html?product_id=82010,vỏ kim loại,1024.0,1024.0,2880.0,5.3,310.5,asus,4.5,26990000.0,18.0,14.0,7500.0,1.3,23990000.0,lpddr5x,120.0,1.2,Laptop Asus VivoBook S 14 OLED S5406MA-PP136W -Xanh,16.0,0,0.0,windows 11,75.0,xanh dương,125h,học tập - văn phòng,card tích hợp,13.9,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/l/a/laptop-asus-vivobook-s-14-oled-s5406ma-pp136w_4__1.png,intel,82010.0,core ultra 5,1800.0,0.0,full hd,14.0,intel
686,0,220.1,https://cellphones.com.vn/laptop-asus-zenbook-14-ux3405ca-pz187ws.html?product_id=100871,vỏ kim loại,512.0,512.0,2880.0,5.4,312.4,asus,4.9,31990000.0,16.0,14.0,7500.0,1.28,29490000.0,lpddr5x,120.0,1.7,Laptop ASUS Zenbook 14 UX3405CA-PZ187WS-Xanh,16.0,0,0.0,windows 11,75.0,xanh dương,225h,"học tập - văn phòng, cao cấp - sang trọng, mỏng nhẹ, laptop sáng tạo nội dung",card tích hợp,14.9,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_29__9_24.png,intel,100871.0,core ultra 5,1800.0,0.0,full hd,14.0,intel
687,0,221.0,https://cellphones.com.vn/laptop-lenovo-ideapad-slim-5-14imh9-83da006uvn.html?product_id=88687,vỏ kim loại,512.0,512.0,1920.0,5.2,312.0,lenovo,4.8,26590000.0,22.0,16.0,7467.0,1.48,24090000.0,lpddr5x,60.0,1.8766816854476929,Laptop Lenovo Ideapad Slim 5 14IMH9 83DA006UVN-Xám,16.0,0,0.0,windows 11,57.0,xám,155h,học tập - văn phòng,card tích hợp,16.9,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_-_2024-08-23t210510.541_1.png,intel,88687.0,core ultra 7,1200.0,0.0,full hd,14.0,intel
688,0,235.6,https://cellphones.com.vn/laptop-dell-vostro-3520-f0v0v.html?product_id=72035,vỏ nhựa,512.0,512.0,1920.0,0.0,358.5,dell,4.40584659576416,13990000.0,12.0,10.0,3200.0,1.66,12212000.0,ddr4,120.0,1.380828022956848,Laptop Dell Vostro 3520 F0V0V-Đen,8.0,0,2.0,free dos,41.0,đen,1235u,"học tập - văn phòng, laptop sáng tạo nội dung",card tích hợp,22.5,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/l/a/laptop-dell-vostro-3520-f0v0v_5__1.png,intel,72035.0,core i5,1080.0,0.0,hd,15.6,intel
689,0,237.69144927536232,https://cellphones.com.vn/macbook-air-m3-15-inch-2024-8gb-512gb.html?product_id=78588,vỏ kim loại,512.0,512.0,2880.0,0.0,340.80579710144923,apple,3.7,33990000.0,12.0,8.0,6400.0,1.51,26990000.0,lpddr5,60.0,3.7,Macbook Air M3 15 inch 2024 8GB - 512GB | Chính hãng Apple Việt Nam-Bạc,8.0,0,0.0,macos,70.0,bạc,m3,"học tập - văn phòng, cao cấp - sang trọng, mỏng nhẹ",card tích hợp,18.1084243697479,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook-air-m3-13-inch-2024-8gb-512gb-bac.jpg,apple,78588.0,m3,1864.0,0.0,full hd,15.3,apple
690,0,237.69144927536232,https://cellphones.com.vn/macbook-air-m3-15-inch-2024-8gb-512gb.html?product_id=78592,vỏ kim loại,512.0,512.0,2880.0,0.0,340.80579710144923,apple,3.7,33990000.0,12.0,8.0,6400.0,1.51,26990000.0,lpddr5,60.0,3.7,Macbook Air M3 15 inch 2024 8GB - 512GB | Chính hãng Apple Việt Nam-Trắng vàng,8.0,0,0.0,macos,70.0,vàng,m3,"học tập - văn phòng, cao cấp - sang trọng, mỏng nhẹ",card tích hợp,18.1084243697479,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook-air-m3-13-inch-2024-8gb-512gb-trang-vang.jpg,apple,78592.0,m3,1864.0,0.0,full hd,15.3,apple
691,0,237.69144927536232,https://cellphones.com.vn/macbook-air-m3-15-inch-2024-8gb-512gb.html?product_id=78594,vỏ kim loại,512.0,512.0,2880.0,0.0,340.80579710144923,apple,3.7,33990000.0,12.0,8.0,6400.0,1.51,26990000.0,lpddr5,60.0,3.7,Macbook Air M3 15 inch 2024 8GB - 512GB | Chính hãng Apple Việt Nam-Xám,8.0,0,0.0,macos,70.0,xám,m3,"học tập - văn phòng, cao cấp - sang trọng, mỏng nhẹ",card tích hợp,18.1084243697479,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook-air-m3-13-inch-2024-8gb-512gb-xam.jpg,apple,78594.0,m3,1864.0,0.0,full hd,15.3,apple
692,0,237.69144927536232,https://cellphones.com.vn/macbook-air-m3-15-inch-2024-8gb-512gb.html?product_id=78590,vỏ kim loại,512.0,512.0,2880.0,0.0,340.80579710144923,apple,3.7,33990000.0,12.0,8.0,6400.0,1.51,26990000.0,lpddr5,60.0,3.7,Macbook Air M3 15 inch 2024 8GB - 512GB | Chính hãng Apple Việt Nam-Đen,8.0,0,0.0,macos,70.0,đen,m3,"học tập - văn phòng, cao cấp - sang trọng, mỏng nhẹ",card tích hợp,18.1084243697479,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/m/a/macbook-air-m3-13-inch-2024-8gb-512gb-den.jpg,apple,78590.0,m3,1864.0,0.0,full hd,15.3,apple
693,0,239.5,https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-15irh10-83k1000gvn.html?product_id=100671,vỏ nhựa - nắp lưng kim loại,1024.0,512.0,1920.0,5.2,343.4,lenovo,4.6,17490000.0,12.0,8.0,4800.0,1.63,15890000.0,ddr5,60.0,2.1,Laptop Lenovo IdeaPad Slim 3 15IRH10 83K1000GVN-Xám,24.0,0,2.0,windows 11,60.0,xám,13420h,học tập - văn phòng,card tích hợp,16.9,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/t/e/text_ng_n_15__7_141.png,intel,100671.0,core i5,1200.0,0.0,hd,15.3,intel
694,0,234.0,https://cellphones.com.vn/laptop-hp-pavilion-15-eg2083tu-7c0w9pa.html?product_id=57539,vỏ kim loại,512.0,512.0,1920.0,5.2,360.2,hp,4.418374538421631,19790000.0,12.0,11.0,3200.0,1.7,14590000.0,ddr4,120.0,2.1402506828308105,Laptop HP Pavilion 15-EG2083TU 7C0W9PA-Bạc,8.0,0,2.0,windows 11,41.0,bạc,1240p,"học tập - văn phòng, mỏng nhẹ",card tích hợp,17.9,https://cdn2.cellphones.com.vn/insecure/rs:fill:50:50/q:90/plain/https://cellphones.com.vn/media/catalog/product/1/_/1_468_1.png,intel,57539.0,core i5,1080.0,0.0,hd,15.6,intel
